{-120, 577, 60, 60, 3, 1, 0, -1}
{-120, 517, 60, 60, 3, 1, 0, -1}
{-300, 457, 60, 60, 3, 1, 0, -1}
{-420, 457, 60, 60, 3, 9, 0, -1}
{-480, 457, 60, 60, 0, 7, 0, -1}
{-480, 517, 60, 60, 4, 9, 0, -1}
{-540, 517, 60, 60, 3, 9, 0, -1}
{-540, 577, 60, 60, 3, 1, 0, -1}
{-480, 577, 60, 60, 3, 1, 0, -1}
{-480, 637, 60, 60, 3, 1, 0, -1}
{-420, 637, 60, 60, 3, 1, 0, -1}
{-300, 637, 60, 60, 3, 1, 0, -1}
{-420, 517, 60, 60, 3, 1, 0, -1}
{-180, 637, 60, 60, 3, 1, 0, -1}
{-240, 517, 60, 60, 3, 1, 0, -1}
{-180, 517, 60, 60, 3, 1, 0, -1}
{-240, 637, 60, 60, 3, 1, 0, -1}
{-120, 637, 60, 60, 3, 1, 0, -1}
{-300, 397, 60, 60, 3, 1, 0, -1}
{-240, 397, 60, 60, 3, 1, 0, -1}
{-180, 397, 60, 60, 3, 1, 0, -1}
{720, 277, 60, 60, 4, 9, 0, -1}
{660, 277, 60, 60, 0, 7, 0, -1}
{660, 337, 60, 60, 4, 9, 0, -1}
{600, 337, 60, 60, 0, 7, 0, -1}
{540, 397, 60, 60, 3, 9, 0, -1}
{540, 457, 60, 60, 3, 1, 0, -1}
{600, 457, 60, 60, 3, 1, 0, -1}
{600, 517, 60, 60, 3, 1, 0, -1}
{600, 577, 60, 60, 3, 1, 0, -1}
{660, 577, 60, 60, 3, 1, 0, -1}
{720, 577, 60, 60, 3, 1, 0, -1}
{720, 517, 60, 60, 3, 1, 0, -1}
{780, 517, 60, 60, 3, 1, 0, -1}
{780, 457, 60, 60, 3, 1, 0, -1}
{780, 397, 60, 60, 3, 1, 0, -1}
{720, 397, 60, 60, 3, 1, 0, -1}
{720, 337, 60, 60, 3, 1, 0, -1}
{660, 517, 60, 60, 3, 1, 0, -1}
{720, 457, 60, 60, 3, 1, 0, -1}
{660, 397, 60, 60, 3, 1, 0, -1}
{660, 457, 60, 60, 3, 1, 0, -1}
{780, 577, 60, 60, 3, 1, 0, -1}
{840, 517, 60, 60, 3, 1, 0, -1}
{840, 457, 60, 60, 3, 1, 0, -1}
{840, 397, 60, 60, 3, 1, 0, -1}
{840, 337, 60, 60, 3, 1, 0, -1}
{780, 337, 60, 60, 3, 1, 0, -1}
{840, 577, 60, 60, 3, 1, 0, -1}
{300, 157, 60, 60, 2, 8, 0, -1}
{300, 97, 60, 60, 1, 7, 0, -1}
{240, 97, 60, 60, 3, 9, 0, -1}
{180, 97, 60, 60, 0, 7, 0, -1}
{120, 157, 60, 60, 3, 9, 0, -1}
{60, 157, 60, 60, 3, 9, 0, -1}
{0, 157, 60, 60, 0, 7, 0, -1}
{0, 217, 60, 60, 4, 8, 0, -1}
{0, 277, 60, 60, 0, 8, 0, -1}
{60, 277, 60, 60, 3, 7, 0, -1}
{120, 277, 60, 60, 3, 7, 0, -1}
{180, 217, 60, 60, 3, 1, 0, -1}
{240, 217, 60, 60, 3, 1, 0, -1}
{300, 217, 60, 60, 2, 8, 0, -1}
{240, 157, 60, 60, 3, 1, 0, -1}
{180, 157, 60, 60, 4, 9, 0, -1}
{120, 217, 60, 60, 3, 1, 0, -1}
{60, 217, 60, 60, 3, 1, 0, -1}
{180, 277, 60, 60, 3, 7, 0, -1}
{240, 277, 60, 60, 3, 7, 0, -1}
{300, 277, 60, 60, 1, 8, 0, -1}
{420, 817, 60, 60, 4, 7, 0, -1}
{420, 877, 60, 60, 0, 8, 0, -1}
{480, 877, 60, 60, 3, 7, 0, -1}
{540, 877, 60, 60, 4, 7, 0, -1}
{600, 877, 60, 60, 3, 1, 0, -1}
{600, 817, 60, 60, 3, 1, 0, -1}
{540, 817, 60, 60, 3, 1, 0, -1}
{540, 757, 60, 60, 3, 1, 0, -1}
{660, 817, 60, 60, 3, 1, 0, -1}
{660, 757, 60, 60, 3, 1, 0, -1}
{600, 757, 60, 60, 3, 1, 0, -1}
{660, 877, 60, 60, 3, 1, 0, -1}
{540, 517, 60, 60, 3, 1, 0, -1}
{480, 397, 60, 60, 3, 9, 0, -1}
{420, 337, 60, 60, 1, 7, 0, -1}
{360, 337, 60, 60, 0, 7, 0, -1}
{360, 397, 60, 60, 4, 9, 0, -1}
{300, 397, 60, 60, 0, 7, 0, -1}
{300, 457, 60, 60, 4, 9, 0, -1}
{360, 577, 60, 60, 3, 1, 0, -1}
{420, 577, 60, 60, 3, 1, 0, -1}
{480, 577, 60, 60, 3, 1, 0, -1}
{540, 577, 60, 60, 3, 1, 0, -1}
{420, 397, 60, 60, 2, 9, 0, -1}
{420, 457, 60, 60, 3, 1, 0, -1}
{420, 517, 60, 60, 3, 1, 0, -1}
{480, 517, 60, 60, 3, 1, 0, -1}
{360, 457, 60, 60, 3, 1, 0, -1}
{360, 517, 60, 60, 3, 1, 0, -1}
{480, 457, 60, 60, 3, 1, 0, -1}
{240, 637, 60, 60, 3, 1, 0, -1}
{300, 637, 60, 60, 3, 1, 0, -1}
{300, 697, 60, 60, 3, 1, 0, -1}
{360, 697, 60, 60, 3, 1, 0, -1}
{420, 697, 60, 60, 3, 1, 0, -1}
{420, 757, 60, 60, 3, 1, 0, -1}
{480, 757, 60, 60, 3, 1, 0, -1}
{600, 697, 60, 60, 3, 1, 0, -1}
{660, 697, 60, 60, 3, 1, 0, -1}
{720, 637, 60, 60, 3, 1, 0, -1}
{660, 637, 60, 60, 3, 1, 0, -1}
{360, 757, 60, 60, 3, 1, 0, -1}
{480, 697, 60, 60, 3, 1, 0, -1}
{540, 697, 60, 60, 3, 1, 0, -1}
{480, 637, 60, 60, 3, 1, 0, -1}
{420, 637, 60, 60, 3, 1, 0, -1}
{360, 637, 60, 60, 3, 1, 0, -1}
{540, 637, 60, 60, 3, 1, 0, -1}
{600, 637, 60, 60, 3, 1, 0, -1}
{0, 697, 60, 60, 3, 1, 0, -1}
{-60, 697, 60, 60, 4, 7, 0, -1}
{-60, 757, 60, 60, 0, 8, 0, -1}
{0, 757, 60, 60, 4, 7, 0, -1}
{0, 817, 60, 60, 0, 8, 0, -1}
{60, 817, 60, 60, 3, 7, 0, -1}
{120, 877, 60, 60, 0, 8, 0, -1}
{180, 877, 60, 60, 1, 8, 0, -1}
{180, 817, 60, 60, 2, 7, 0, -1}
{300, 817, 60, 60, 3, 7, 0, -1}
{360, 817, 60, 60, 3, 7, 0, -1}
{240, 697, 60, 60, 3, 1, 0, -1}
{180, 697, 60, 60, 3, 1, 0, -1}
{120, 697, 60, 60, 3, 1, 0, -1}
{120, 757, 60, 60, 3, 1, 0, -1}
{120, 817, 60, 60, 4, 7, 0, -1}
{60, 757, 60, 60, 3, 1, 0, -1}
{180, 757, 60, 60, 3, 1, 0, -1}
{240, 757, 60, 60, 3, 1, 0, -1}
{300, 757, 60, 60, 3, 1, 0, -1}
{60, 697, 60, 60, 3, 1, 0, -1}
{1080, 517, 60, 60, 3, 1, 0, -1}
{1020, 517, 60, 60, 3, 1, 0, -1}
{960, 517, 60, 60, 3, 1, 0, -1}
{900, 517, 60, 60, 3, 1, 0, -1}
{900, 577, 60, 60, 3, 1, 0, -1}
{840, 577, 60, 60, 3, 1, 0, -1}
{840, 637, 60, 60, 3, 1, 0, -1}
{900, 697, 60, 60, 3, 1, 0, -1}
{960, 697, 60, 60, 3, 1, 0, -1}
{1020, 697, 60, 60, 3, 1, 0, -1}
{1140, 637, 60, 60, 3, 1, 0, -1}
{1140, 577, 60, 60, 3, 1, 0, -1}
{1080, 577, 60, 60, 3, 1, 0, -1}
{840, 517, 60, 60, 3, 1, 0, -1}
{780, 517, 60, 60, 3, 1, 0, -1}
{780, 577, 60, 60, 3, 1, 0, -1}
{720, 577, 60, 60, 3, 1, 0, -1}
{660, 577, 60, 60, 3, 1, 0, -1}
{600, 637, 60, 60, 3, 1, 0, -1}
{600, 697, 60, 60, 3, 1, 0, -1}
{660, 757, 60, 60, 3, 1, 0, -1}
{720, 757, 60, 60, 3, 1, 0, -1}
{780, 697, 60, 60, 3, 1, 0, -1}
{840, 697, 60, 60, 3, 1, 0, -1}
{900, 637, 60, 60, 3, 1, 0, -1}
{960, 637, 60, 60, 3, 1, 0, -1}
{960, 577, 60, 60, 3, 1, 0, -1}
{720, 517, 60, 60, 3, 1, 0, -1}
{660, 637, 60, 60, 3, 1, 0, -1}
{720, 637, 60, 60, 3, 1, 0, -1}
{720, 697, 60, 60, 3, 1, 0, -1}
{780, 637, 60, 60, 3, 1, 0, -1}
{780, 757, 60, 60, 3, 1, 0, -1}
{1020, 637, 60, 60, 3, 1, 0, -1}
{1020, 577, 60, 60, 3, 1, 0, -1}
{1080, 637, 60, 60, 3, 1, 0, -1}
{1200, 517, 60, 60, 3, 1, 0, -1}
{1200, 577, 60, 60, 3, 1, 0, -1}
{1200, 757, 60, 60, 3, 1, 0, -1}
{1260, 757, 60, 60, 2, 7, 0, -1}
{1320, 757, 60, 60, 3, 7, 0, -1}
{1380, 697, 60, 60, 3, 1, 0, -1}
{1320, 697, 60, 60, 3, 1, 0, -1}
{1320, 637, 60, 60, 3, 1, 0, -1}
{1260, 637, 60, 60, 3, 1, 0, -1}
{1200, 637, 60, 60, 3, 1, 0, -1}
{1140, 757, 60, 60, 3, 1, 0, -1}
{1260, 697, 60, 60, 3, 1, 0, -1}
{1260, 577, 60, 60, 3, 1, 0, -1}
{1200, 697, 60, 60, 3, 1, 0, -1}
{1320, 577, 60, 60, 3, 1, 0, -1}
{1380, 577, 60, 60, 3, 1, 0, -1}
{1380, 517, 60, 60, 3, 1, 0, -1}
{1320, 517, 60, 60, 3, 1, 0, -1}
{1260, 517, 60, 60, 3, 1, 0, -1}
{1380, 637, 60, 60, 3, 1, 0, -1}
{1440, 457, 60, 60, 3, 1, 0, -1}
{1380, 517, 60, 60, 3, 1, 0, -1}
{1380, 577, 60, 60, 3, 1, 0, -1}
{1440, 637, 60, 60, 3, 1, 0, -1}
{1500, 637, 60, 60, 3, 1, 0, -1}
{1500, 577, 60, 60, 3, 1, 0, -1}
{1500, 517, 60, 60, 3, 1, 0, -1}
{1440, 517, 60, 60, 3, 1, 0, -1}
{1440, 577, 60, 60, 3, 1, 0, -1}
{1560, 637, 60, 60, 3, 1, 0, -1}
{1560, 577, 60, 60, 3, 1, 0, -1}
{1560, 517, 60, 60, 3, 1, 0, -1}
{1440, 697, 60, 60, 3, 1, 0, -1}
{1500, 757, 60, 60, 3, 1, 0, -1}
{1500, 697, 60, 60, 3, 1, 0, -1}
{1560, 697, 60, 60, 2, 7, 0, -1}
{1380, 637, 60, 60, 3, 1, 0, -1}
{1380, 697, 60, 60, 3, 1, 0, -1}
{1620, 697, 60, 60, 3, 7, 0, -1}
{1620, 637, 60, 60, 3, 1, 0, -1}
{1620, 577, 60, 60, 3, 1, 0, -1}
{1620, 517, 60, 60, 3, 1, 0, -1}
{1560, 457, 60, 60, 3, 1, 0, -1}
{1500, 457, 60, 60, 3, 1, 0, -1}
{1560, 757, 60, 60, 2, 8, 0, -1}
{1800, 457, 60, 60, 3, 9, 0, -1}
{1740, 457, 60, 60, 2, 9, 0, -1}
{1740, 517, 60, 60, 3, 1, 0, -1}
{1680, 517, 60, 60, 3, 1, 0, -1}
{1680, 577, 60, 60, 3, 1, 0, -1}
{1680, 637, 60, 60, 3, 1, 0, -1}
{1680, 697, 60, 60, 3, 7, 0, -1}
{1740, 697, 60, 60, 3, 7, 0, -1}
{1800, 637, 60, 60, 3, 1, 0, -1}
{1800, 577, 60, 60, 3, 1, 0, -1}
{1740, 577, 60, 60, 3, 1, 0, -1}
{1620, 577, 60, 60, 3, 1, 0, -1}
{1560, 577, 60, 60, 3, 1, 0, -1}
{1500, 577, 60, 60, 3, 1, 0, -1}
{1500, 637, 60, 60, 3, 1, 0, -1}
{1560, 637, 60, 60, 3, 1, 0, -1}
{1560, 697, 60, 60, 2, 7, 0, -1}
{1620, 697, 60, 60, 3, 7, 0, -1}
{1800, 697, 60, 60, 3, 7, 0, -1}
{1620, 517, 60, 60, 3, 1, 0, -1}
{1560, 517, 60, 60, 3, 1, 0, -1}
{1620, 637, 60, 60, 3, 1, 0, -1}
{1740, 637, 60, 60, 3, 1, 0, -1}
{1800, 517, 60, 60, 3, 1, 0, -1}
{1860, 577, 60, 60, 3, 1, 0, -1}
{1860, 517, 60, 60, 3, 1, 0, -1}
{1860, 457, 60, 60, 3, 9, 0, -1}
{1860, 637, 60, 60, 3, 1, 0, -1}
{1980, 577, 60, 60, 3, 1, 0, -1}
{1920, 577, 60, 60, 3, 1, 0, -1}
{1860, 637, 60, 60, 3, 1, 0, -1}
{1920, 697, 60, 60, 3, 7, 0, -1}
{1980, 697, 60, 60, 3, 7, 0, -1}
{1980, 637, 60, 60, 3, 1, 0, -1}
{1920, 517, 60, 60, 3, 1, 0, -1}
{1860, 517, 60, 60, 3, 1, 0, -1}
{1860, 577, 60, 60, 3, 1, 0, -1}
{1920, 637, 60, 60, 3, 1, 0, -1}
{2040, 637, 60, 60, 2, 8, 0, -1}
{2040, 577, 60, 60, 2, 8, 0, -1}
{2040, 697, 60, 60, 1, 8, 0, -1}
{1860, 697, 60, 60, 3, 7, 0, -1}
{-540, 577, 60, 60, 3, 1, 0, -1}
{-540, 637, 60, 60, 3, 1, 0, -1}
{-480, 637, 60, 60, 3, 1, 0, -1}
{-480, 697, 60, 60, 3, 7, 0, -1}
{-420, 697, 60, 60, 3, 7, 0, -1}
{-540, 697, 60, 60, 3, 7, 0, -1}
{-600, 517, 60, 60, 0, 7, 0, -1}
{-600, 577, 60, 60, 4, 8, 0, -1}
{-600, 637, 60, 60, 4, 8, 0, -1}
{-600, 697, 60, 60, 0, 8, 0, -1}
{1140, 337, 60, 60, 3, 1, 0, -1}
{1140, 277, 60, 60, 3, 1, 0, -1}
{900, 277, 60, 60, 3, 1, 0, -1}
{900, 337, 60, 60, 3, 1, 0, -1}
{960, 457, 60, 60, 3, 1, 0, -1}
{1020, 457, 60, 60, 3, 1, 0, -1}
{1080, 457, 60, 60, 3, 1, 0, -1}
{1140, 457, 60, 60, 3, 1, 0, -1}
{1200, 457, 60, 60, 3, 1, 0, -1}
{1260, 457, 60, 60, 3, 1, 0, -1}
{1260, 397, 60, 60, 3, 1, 0, -1}
{1200, 337, 60, 60, 3, 1, 0, -1}
{1200, 277, 60, 60, 3, 1, 0, -1}
{1140, 217, 60, 60, 3, 1, 0, -1}
{1020, 337, 60, 60, 3, 1, 0, -1}
{1080, 337, 60, 60, 3, 1, 0, -1}
{1200, 217, 60, 60, 3, 1, 0, -1}
{1200, 157, 60, 60, 3, 1, 0, -1}
{1140, 157, 60, 60, 3, 1, 0, -1}
{1140, 97, 60, 60, 3, 1, 0, -1}
{1080, 97, 60, 60, 3, 1, 0, -1}
{1020, 97, 60, 60, 3, 1, 0, -1}
{960, 97, 60, 60, 3, 1, 0, -1}
{960, 157, 60, 60, 3, 1, 0, -1}
{900, 157, 60, 60, 3, 1, 0, -1}
{1260, 217, 60, 60, 3, 1, 0, -1}
{1260, 157, 60, 60, 3, 1, 0, -1}
{1080, 157, 60, 60, 3, 1, 0, -1}
{1020, 157, 60, 60, 3, 1, 0, -1}
{840, 217, 60, 60, 3, 1, 0, -1}
{840, 277, 60, 60, 3, 1, 0, -1}
{840, 337, 60, 60, 3, 1, 0, -1}
{840, 397, 60, 60, 3, 1, 0, -1}
{780, 217, 60, 60, 4, 9, 0, -1}
{780, 277, 60, 60, 3, 1, 0, -1}
{780, 337, 60, 60, 3, 1, 0, -1}
{900, 97, 60, 60, 4, 9, 0, -1}
{1200, 97, 60, 60, 3, 1, 0, -1}
{1260, 97, 60, 60, 3, 1, 0, -1}
{1320, 97, 60, 60, 3, 1, 0, -1}
{1320, 157, 60, 60, 3, 1, 0, -1}
{1320, 217, 60, 60, 3, 1, 0, -1}
{1320, 277, 60, 60, 3, 1, 0, -1}
{1320, 337, 60, 60, 3, 1, 0, -1}
{1320, 397, 60, 60, 3, 1, 0, -1}
{1320, 457, 60, 60, 3, 1, 0, -1}
{1380, 457, 60, 60, 3, 1, 0, -1}
{1380, 517, 60, 60, 3, 1, 0, -1}
{1440, 457, 60, 60, 3, 1, 0, -1}
{1440, 397, 60, 60, 3, 1, 0, -1}
{1380, 337, 60, 60, 3, 1, 0, -1}
{1260, 277, 60, 60, 3, 1, 0, -1}
{1140, 397, 60, 60, 3, 1, 0, -1}
{1080, 397, 60, 60, 3, 1, 0, -1}
{1020, 397, 60, 60, 3, 1, 0, -1}
{960, 397, 60, 60, 3, 1, 0, -1}
{900, 457, 60, 60, 3, 1, 0, -1}
{960, 337, 60, 60, 3, 1, 0, -1}
{1140, 517, 60, 60, 3, 1, 0, -1}
{1200, 517, 60, 60, 3, 1, 0, -1}
{1260, 517, 60, 60, 3, 1, 0, -1}
{1380, 397, 60, 60, 3, 1, 0, -1}
{1440, 337, 60, 60, 3, 1, 0, -1}
{1380, 277, 60, 60, 3, 1, 0, -1}
{1380, 217, 60, 60, 3, 1, 0, -1}
{1380, 157, 60, 60, 3, 1, 0, -1}
{1380, 97, 60, 60, 3, 1, 0, -1}
{1440, 217, 60, 60, 3, 1, 0, -1}
{1440, 277, 60, 60, 3, 1, 0, -1}
{1500, 337, 60, 60, 3, 1, 0, -1}
{1500, 397, 60, 60, 3, 1, 0, -1}
{1500, 457, 60, 60, 3, 1, 0, -1}
{1560, 337, 60, 60, 3, 1, 0, -1}
{1560, 397, 60, 60, 3, 1, 0, -1}
{1560, 457, 60, 60, 3, 1, 0, -1}
{1620, 457, 60, 60, 3, 1, 0, -1}
{1620, 517, 60, 60, 3, 1, 0, -1}
{1620, 397, 60, 60, 3, 1, 0, -1}
{1680, 397, 60, 60, 3, 1, 0, -1}
{1680, 457, 60, 60, 3, 1, 0, -1}
{1740, 457, 60, 60, 2, 9, 0, -1}
{1560, 277, 60, 60, 3, 1, 0, -1}
{1500, 277, 60, 60, 3, 1, 0, -1}
{1500, 217, 60, 60, 3, 1, 0, -1}
{1500, 157, 60, 60, 3, 1, 0, -1}
{1440, 157, 60, 60, 3, 1, 0, -1}
{840, 157, 60, 60, 4, 9, 0, -1}
{780, 157, 60, 60, 0, 7, 0, -1}
{1560, 217, 60, 60, 3, 1, 0, -1}
{1560, 157, 60, 60, 3, 1, 0, -1}
{1560, 97, 60, 60, 3, 1, 0, -1}
{1500, 97, 60, 60, 3, 1, 0, -1}
{1440, 97, 60, 60, 3, 1, 0, -1}
{1620, 157, 60, 60, 3, 1, 0, -1}
{1620, 217, 60, 60, 3, 1, 0, -1}
{1620, 337, 60, 60, 3, 1, 0, -1}
{1620, 277, 60, 60, 3, 1, 0, -1}
{1680, 277, 60, 60, 3, 1, 0, -1}
{1680, 337, 60, 60, 3, 1, 0, -1}
{840, 697, 60, 60, 3, 1, 0, -1}
{780, 697, 60, 60, 3, 1, 0, -1}
{780, 757, 60, 60, 3, 1, 0, -1}
{720, 757, 60, 60, 3, 1, 0, -1}
{720, 817, 60, 60, 3, 1, 0, -1}
{720, 877, 60, 60, 3, 1, 0, -1}
{780, 877, 60, 60, 3, 1, 0, -1}
{840, 817, 60, 60, 3, 1, 0, -1}
{900, 817, 60, 60, 3, 1, 0, -1}
{900, 757, 60, 60, 3, 1, 0, -1}
{840, 757, 60, 60, 3, 1, 0, -1}
{780, 817, 60, 60, 3, 1, 0, -1}
{840, 877, 60, 60, 3, 1, 0, -1}
{900, 877, 60, 60, 3, 1, 0, -1}
{960, 877, 60, 60, 3, 1, 0, -1}
{960, 757, 60, 60, 3, 1, 0, -1}
{960, 817, 60, 60, 3, 1, 0, -1}
{1200, 277, 60, 60, 6, 15, 4, -1}
{1140, 277, 60, 60, 6, 15, 4, -1}
{1140, 337, 60, 60, 6, 15, 4, -1}
{1080, 337, 60, 60, 6, 15, 4, -1}
{1080, 397, 60, 60, 6, 16, 4, -1}
{1140, 397, 60, 60, 6, 16, 4, -1}
{1260, 397, 60, 60, 6, 16, 4, -1}
{1260, 277, 60, 60, 6, 15, 4, -1}
{1200, 337, 60, 60, 6, 15, 4, -1}
{780, 397, 60, 60, 6, 4, 1, -1}
{720, 397, 60, 60, 5, 4, 1, -1}
{720, 457, 60, 60, 5, 5, 1, -1}
{720, 517, 60, 60, 5, 6, 1, -1}
{780, 517, 60, 60, 6, 6, 1, -1}
{780, 457, 60, 60, 6, 5, 1, -1}
{840, 457, 60, 60, 7, 5, 1, -1}
{840, 397, 60, 60, 7, 4, 1, -1}
{840, 517, 60, 60, 7, 6, 1, -1}
{1500, 397, 60, 60, 6, 1, 2, -1}
{1440, 397, 60, 60, 5, 1, 2, -1}
{1380, 457, 60, 60, 5, 1, 2, -1}
{1380, 517, 60, 60, 5, 2, 2, -1}
{1440, 517, 60, 60, 6, 2, 2, -1}
{1440, 577, 60, 60, 6, 3, 2, -1}
{1500, 577, 60, 60, 6, 3, 2, -1}
{1500, 517, 60, 60, 6, 2, 2, -1}
{1500, 457, 60, 60, 6, 2, 2, -1}
{1440, 457, 60, 60, 2, 5, 2, -1}
{1560, 517, 60, 60, 7, 2, 2, -1}
{1560, 457, 60, 60, 7, 2, 2, -1}
{1560, 397, 60, 60, 7, 1, 2, -1}
{1560, 577, 60, 60, 7, 3, 2, -1}
{1380, 577, 60, 60, 5, 3, 2, -1}
{1380, 157, 60, 60, 5, 1, 2, -1}
{1440, 157, 60, 60, 6, 1, 2, -1}
{1500, 157, 60, 60, 7, 1, 2, -1}
{1440, 217, 60, 60, 6, 3, 2, -1}
{1380, 217, 60, 60, 5, 3, 2, -1}
{1500, 217, 60, 60, 7, 3, 2, -1}
{1020, 757, 60, 60, 3, 1, 0, -1}
{1080, 757, 60, 60, 3, 1, 0, -1}
{1080, 817, 60, 60, 3, 1, 0, -1}
{1020, 817, 60, 60, 3, 1, 0, -1}
{1440, 757, 60, 60, 4, 7, 0, -1}
{1380, 757, 60, 60, 3, 7, 0, -1}
{1140, 817, 60, 60, 3, 1, 0, -1}
{1200, 817, 60, 60, 2, 7, 0, -1}
{1260, 817, 60, 60, 1, 8, 0, -1}
{720, 217, 60, 60, 0, 7, 0, -1}
{1020, 817, 60, 60, 3, 1, 0, -1}
{1080, 817, 60, 60, 3, 1, 0, -1}
{1140, 817, 60, 60, 3, 1, 0, -1}
{1020, 877, 60, 60, 3, 1, 0, -1}
{1140, 877, 60, 60, 3, 7, 0, -1}
{1200, 877, 60, 60, 1, 8, 0, -1}
{660, 937, 60, 60, 3, 1, 0, -1}
{720, 937, 60, 60, 3, 1, 0, -1}
{780, 937, 60, 60, 3, 1, 0, -1}
{840, 937, 60, 60, 3, 1, 0, -1}
{900, 937, 60, 60, 2, 7, 0, -1}
{960, 937, 60, 60, 3, 7, 0, -1}
{1020, 937, 60, 60, 3, 7, 0, -1}
{660, 997, 60, 60, 3, 7, 0, -1}
{720, 997, 60, 60, 3, 7, 0, -1}
{780, 997, 60, 60, 3, 7, 0, -1}
{840, 997, 60, 60, 3, 7, 0, -1}
{600, 997, 60, 60, 3, 7, 0, -1}
{540, 997, 60, 60, 0, 8, 0, -1}
{540, 937, 60, 60, 4, 8, 0, -1}
{600, 937, 60, 60, 3, 1, 0, -1}
{660, 937, 60, 60, 3, 1, 0, -1}
{900, 997, 60, 60, 1, 8, 0, -1}
{1080, 937, 60, 60, 1, 8, 0, -1}
{1500, 817, 60, 60, 3, 1, 0, -1}
{1440, 877, 60, 60, 4, 8, 0, -1}
{1440, 937, 60, 60, 0, 8, 0, -1}
{1500, 937, 60, 60, 3, 7, 0, -1}
{1560, 937, 60, 60, 3, 7, 0, -1}
{1620, 937, 60, 60, 1, 8, 0, -1}
{1620, 877, 60, 60, 2, 8, 0, -1}
{1620, 817, 60, 60, 1, 7, 0, -1}
{1560, 817, 60, 60, 2, 9, 0, -1}
{1560, 877, 60, 60, 3, 1, 0, -1}
{1500, 877, 60, 60, 3, 1, 0, -1}
{1440, 817, 60, 60, 4, 8, 0, -1}
{180, 1057, 60, 60, 0, 7, 0, -1}
{180, 1117, 60, 60, 4, 8, 0, -1}
{180, 1177, 60, 60, 0, 8, 0, -1}
{240, 1177, 60, 60, 3, 7, 0, -1}
{300, 1177, 60, 60, 1, 8, 0, -1}
{300, 1117, 60, 60, 2, 8, 0, -1}
{300, 1057, 60, 60, 2, 8, 0, -1}
{240, 997, 60, 60, 0, 7, 0, -1}
{240, 1117, 60, 60, 3, 1, 0, -1}
{240, 1057, 60, 60, 4, 9, 0, -1}
{300, 997, 60, 60, 1, 7, 0, -1}
{540, 1117, 60, 60, 3, 9, 0, -1}
{480, 1117, 60, 60, 3, 9, 0, -1}
{420, 1117, 60, 60, 0, 7, 0, -1}
{420, 1177, 60, 60, 0, 8, 0, -1}
{480, 1177, 60, 60, 3, 7, 0, -1}
{540, 1177, 60, 60, 3, 7, 0, -1}
{600, 1177, 60, 60, 1, 8, 0, -1}
{600, 1117, 60, 60, 1, 7, 0, -1}
